country,gender,age_group,religion,environment
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,26-35,,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,56-65,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Islam,Rural
Kenya,Female,26-35,,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,36-45,,Rural
Kenya,Female,56-65,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,65+,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,56-65,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,56-65,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,65+,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,56-65,Christianity,Rural
Kenya,Female,26-35,Christianity,Urban
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Urban
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,36-45,Christianity,Urban
Kenya,Female,26-35,Christianity,Urban
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Male,18-25,Christianity,Urban
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,46-55,Christianity,Urban
Kenya,Male,36-45,Christianity,Urban
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Urban
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Urban
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,65+,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,56-65,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Islam,Rural
Kenya,Female,26-35,Islam,Rural
Kenya,Female,46-55,Islam,Rural
Kenya,Male,46-55,Islam,Rural
Kenya,Male,36-45,Islam,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Male,46-55,Islam,Rural
Kenya,Male,26-35,Islam,Rural
Kenya,Female,46-55,Islam,Rural
Kenya,Female,46-55,Islam,Rural
Kenya,Male,36-45,Islam,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Female,18-25,Christianity,Urban
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Male,26-35,Christianity,Urban
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Male,36-45,Christianity,Rural
Kenya,Female,65+,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Urban
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,18-25,,Rural
Kenya,Female,18-25,Christianity,Urban
Kenya,Male,65+,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,36-45,Christianity,Urban
Kenya,Male,65+,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,26-35,Islam,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,46-55,Christianity,Rural
Kenya,Male,26-35,,Rural
Kenya,Male,65+,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,36-45,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Male,46-55,Christianity,Rural
Kenya,Male,36-45,Christianity,Rural
Kenya,Male,18-25,Christianity,Rural
Kenya,Female,26-35,Christianity,Rural
Kenya,Male,26-35,Christianity,Rural
Kenya,Female,18-25,Christianity,Rural
Nigeria,Male,26-35,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Female,65+,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,65+,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,56-65,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,65+,Christianity,
Nigeria,Male,65+,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,65+,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,56-65,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,46-55,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,65+,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,56-65,Islam,
Nigeria,Male,18-25,,
Nigeria,Female,36-45,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,65+,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,56-65,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,46-55,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,36-45,Islam,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,46-55,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,65+,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,46-55,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,56-65,Islam,
Nigeria,Male,65+,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Male,36-45,,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,56-65,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,56-65,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,46-55,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,65+,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,36-45,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Female,18-25,Islam,
Nigeria,Female,36-45,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,46-55,Islam,
Nigeria,Male,46-55,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,46-55,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,65+,,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,46-55,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,36-45,Islam,
Nigeria,Male,18-25,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,36-45,Christianity,
Nigeria,Male,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,56-65,Christianity,
Nigeria,Male,36-45,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,18-25,Islam,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Male,18-25,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,46-55,Christianity,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,26-35,Christianity,
Nigeria,Female,18-25,Christianity,
Nigeria,Male,26-35,Christianity,
Nigeria,Female,26-35,Islam,
Nigeria,Male,26-35,Islam,
Nigeria,Male,26-35,Christianity,
