participant_id,age,gender,environment,religion,country,age_group
fd3ea234-eb9d-4d3b-8aba-ce3c6726543f,56-65,Female,Urban,I do not identify with any religious group or faith,China,56-65
446de65e-b13c-4d18-8bb4-70c20526f543,18-25,Male,Urban,I do not identify with any religious group or faith,Sweden,18-25
bb800ab0-0d3e-4d81-b712-170b681a9f49,18-25,Male,Rural,I do not identify with any religious group or faith,China,18-25
373b8279-7fb6-42ac-b442-d826fcd9f364,36-45,Female,Urban,I do not identify with any religious group or faith,India,36-45
3557e96d-3b35-48ed-bb85-ab2f40a9a9dd,26-35,Female,Rural,Christianity,India,26-35
d4e5facb-f0e4-4924-bbdd-ca9d860fcda9,18-25,Female,Urban,Islam,Indonesia,18-25
5f332036-bf74-44ec-991b-7b17a3ced64d,18-25,Male,Urban,Christianity,Kenya,18-25
ae07bbf9-3f9f-49fb-a679-e8dce22ea838,18-25,Male,Urban,Hinduism,India,18-25
22464d19-5533-4875-b043-203fd107c3e1,18-25,Male,Urban,Islam,Indonesia,18-25
f0a7805e-d68f-4b25-acd9-ad67d2660bbb,18-25,Female,Rural,Islam,India,18-25
479536e6-27b2-45ff-b9b9-d708105bc90b,18-25,Female,Urban,I do not identify with any religious group or faith,India,18-25
7c9fb5ed-1cf0-4097-ad24-522deb01b9b0,26-35,Male,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
d65b9636-936f-46a8-b67e-f0e09dad524a,18-25,Female,Urban,Islam,India,18-25
c5d827cd-59fd-4719-b0d9-f0733532dba5,36-45,Female,Urban,Islam,India,36-45
3a42a37a-2bce-4497-970c-7be15f4a21ea,18-25,Female,Urban,I do not identify with any religious group or faith,India,18-25
fb5fdb8b-0e4b-45f1-b6a4-b9d12eb2b837,18-25,Female,Urban,Islam,Pakistan,18-25
a39ad32c-0777-4e36-91e1-b6cb23ba325d,65+,Male,Urban,I do not identify with any religious group or faith,Kazakhstan,65+
73cb3d87-0d91-4063-97e6-3845634a1e18,26-35,Male,Urban,I do not identify with any religious group or faith,Korea South,26-35
9bb75832-4250-4000-98a1-894de163d923,36-45,Male,Urban,Hinduism,India,36-45
4a832b26-3b1b-45e9-856f-3d4a0672e44c,46-55,Female,Urban,Buddhism,Singapore,46-55
c5cb23c9-d8db-4208-9e5f-2f8be85c6135,26-35,Female,Urban,Hinduism,India,26-35
52cff146-3d6b-4e92-a2b3-77ff4082e47e,18-25,Female,Urban,Christianity,Kenya,18-25
fc09cf4c-5b2d-4ba7-831d-1f94ea06a4c2,18-25,Male,Urban,Hinduism,India,18-25
5dbf9dec-9396-4365-8543-5ad9f08f7c29,36-45,Male,Urban,,India,36-45
2e7e5ae5-ef35-48da-85e7-6e214434e5d8,26-35,Female,Rural,Christianity,Brazil,26-35
8c00e648-4af2-4f70-9b79-eebd13f4e403,36-45,Male,Urban,Hinduism,India,36-45
2d7ec4ab-ad47-4284-b9b6-108a6e603bd8,46-55,Female,Urban,Judaism,Israel,46-55
c9b7677a-51d2-4da2-8a29-fa88e10e3810,18-25,Male,Urban,Christianity,Australia,18-25
c5303e22-d9d7-43d1-8d66-520557285df1,26-35,Female,Urban,Christianity,Kenya,26-35
8be27aa6-1e25-4579-86f2-62903dd855c4,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
5eb5ce86-7838-41ef-a24c-df299b5ceeb6,26-35,Male,Urban,Christianity,Kenya,26-35
4343a7dc-5ff7-4825-8d2f-b7d1a3ee48fe,26-35,Female,Urban,I do not identify with any religious group or faith,Philippines,26-35
765736b3-9efe-478b-99e1-201deddc5b59,18-25,Female,Urban,I do not identify with any religious group or faith,Nepal,18-25
8799488c-4746-43fb-b0ce-6dd98e078b7c,36-45,Male,Urban,Hinduism,India,36-45
070fc25f-9955-444e-91a3-5f648aa235fa,46-55,Male,Urban,Hinduism,India,46-55
c2046b5c-1253-4a30-bbad-ad5c86ff824b,18-25,Male,Urban,Christianity,Kenya,18-25
657cc0fc-89f7-46a8-a673-1022b3f0f0c3,18-25,Female,Urban,Islam,India,18-25
ddb9c280-58e8-4a40-857a-716e02547a5d,26-35,Male,Urban,Hinduism,India,26-35
6974ec67-eeae-472f-ab26-d95d7db1c5f2,36-45,Male,Urban,Christianity,Kazakhstan,36-45
fa1f784d-24e3-406b-aa6f-9831eccde414,36-45,Female,Urban,Christianity,Indonesia,36-45
3117bef1-2d41-4a6a-8afd-9352c3cfc35d,26-35,Female,Urban,Hinduism,India,26-35
45edea1a-c193-4bef-8be0-e589fce9ca0c,46-55,Male,Urban,Hinduism,India,46-55
10b96de3-67d4-45be-85bb-0fdb8af124fd,18-25,Female,Urban,Hinduism,India,18-25
05c763f6-fa5c-49e0-9955-663f80d28e00,36-45,Male,Urban,Christianity,Kenya,36-45
a56f6145-8cf8-4451-ae56-87bce0384291,26-35,Male,Urban,I do not identify with any religious group or faith,Korea South,26-35
91ac6d28-3420-4e17-913c-c8be491adec4,18-25,Male,Urban,Christianity,Kenya,18-25
0d748cb3-c976-4390-b083-b61498dfd71c,26-35,Female,Urban,Buddhism,Mongolia,26-35
a35d6a65-e33b-4134-9604-296b72788ebe,26-35,Female,Urban,Hinduism,India,26-35
bdc13c52-b4d7-4c9b-aa40-ed73c6ac3ea9,46-55,Female,Urban,Christianity,Kenya,46-55
65174dd5-7e79-4c80-bbee-c4892b56d532,18-25,Male,Urban,Hinduism,India,18-25
247cf928-804a-4d7d-9bf2-19cb9bef241e,36-45,Male,Urban,Hinduism,India,36-45
3768afba-b4e2-42fb-974d-889f3f697de3,36-45,Female,Urban,Christianity,Kenya,36-45
6e4d5363-7b09-4245-91d7-608e3ef8c407,26-35,Male,Urban,Islam,Bangladesh,26-35
9e18b3ce-d93f-4b1a-9403-ca4fcd1238f8,26-35,Female,Urban,Islam,Pakistan,26-35
18258dfb-2b04-44ed-a325-677676a55de6,46-55,Male,Rural,Hinduism,India,46-55
3113fc9a-c9ef-4d2a-b007-d706512af77d,36-45,Female,Urban,Hinduism,India,36-45
3b13be98-e091-40cd-b61d-8f0458bf1ca3,26-35,Male,Urban,Hinduism,India,26-35
cbc98b76-e090-41cc-9b15-0240e3076b90,18-25,Female,Urban,I do not identify with any religious group or faith,Austria,18-25
508696c5-262e-4db7-80b4-d6c7d102d8a4,36-45,Female,Urban,Hinduism,India,36-45
6f11a715-2a28-486f-ae6d-dc2596d58e82,26-35,Female,Urban,Christianity,Brazil,26-35
2e718ce6-0603-444a-9aa9-eff95ce2805b,18-25,Male,Urban,Hinduism,India,18-25
adda960d-e354-4290-a3db-55672b63fda7,36-45,Male,Urban,I do not identify with any religious group or faith,United Arab Emirates,36-45
ba041397-c7c4-4f40-ad8b-56be16a8ca2d,36-45,Female,Urban,Christianity,Kenya,36-45
bdc55f6f-1c71-4d15-96aa-20778b4b6da9,36-45,Male,Urban,Judaism,Israel,36-45
75d8598d-223e-4226-85dd-81980daf34ff,26-35,Male,Urban,Islam,Kenya,26-35
657bae86-c5a7-48bb-9ba1-028340cfe578,36-45,Female,Urban,Hinduism,India,36-45
b8537310-8e64-4923-8ef1-ae40a753c790,36-45,Male,Urban,Islam,India,36-45
019b40b2-da68-43c1-ac6e-e496383067aa,26-35,Female,Rural,Islam,United Kingdom,26-35
4951fb5d-9c82-4d57-ac94-4b92793fdd59,18-25,Male,Urban,Christianity,Kenya,18-25
9a2e144d-fb1d-4f99-bef7-362212f6e876,18-25,Female,Urban,I do not identify with any religious group or faith,United States,18-25
77212d5a-c61a-45bf-b709-92214c84d39a,18-25,Female,Urban,Christianity,Kenya,18-25
1c60335d-6ec9-4a13-a54c-99ae0b628798,18-25,Female,Urban,I do not identify with any religious group or faith,United States,18-25
50b8b858-3f1b-450c-bdfc-35e336ce9429,26-35,Male,Urban,Islam,Turkey,26-35
cd87b930-79f6-4b26-bc83-810e293dde5f,26-35,Male,Urban,Christianity,Kenya,26-35
3a5f7de3-bf11-4e66-ae21-4e600798b4d3,18-25,Female,Urban,Christianity,Kenya,18-25
c4e1a2f4-0819-4291-8ce3-675972545fa7,18-25,Male,Urban,Christianity,Eritrea,18-25
aa7c7090-f4c0-4a24-aa7d-a442bc4e0f90,36-45,Female,Urban,I do not identify with any religious group or faith,China,36-45
132b8910-bcbe-4bee-bfef-ca41b721517d,18-25,Male,Urban,Islam,India,18-25
7903f293-1ec4-4b44-a053-8e5ef98a84d5,26-35,Male,Urban,Christianity,Kenya,26-35
ae6a7be4-80a2-4a9b-b3b8-d15d5c6f0fa6,26-35,Male,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
317055e1-c44c-4b92-96c2-e3d77414c3f7,36-45,Female,Urban,Christianity,Kenya,36-45
525d9604-e51b-42b3-8237-f6358f160f26,26-35,Male,Rural,Christianity,Kenya,26-35
3d8e201f-b621-4e12-8c7b-bb7671bfa0f3,18-25,Female,Urban,Christianity,Kenya,18-25
51f7bfa4-5345-4790-a03f-c51a8fc96cc1,26-35,Female,Urban,Hinduism,India,26-35
b733d177-e9e8-4c04-aca8-d05843e679c4,36-45,Male,Urban,Christianity,Kenya,36-45
f29c7543-7206-4227-90c0-30df1683a35f,26-35,Female,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
d1f8c9ea-62ae-4371-8ed7-010117a8e039,18-25,Male,Urban,Christianity,Kenya,18-25
b0a59b41-f3ca-4bcf-983f-096716dd3c19,26-35,Male,Urban,Hinduism,India,26-35
8f50f266-3c2e-4994-8b6f-4a3205de43c0,18-25,Female,Urban,Islam,India,18-25
4e409387-7d23-4efb-a248-330488a3ecd0,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
3c862771-c11b-4dc2-b311-9f074a547b44,36-45,Female,Urban,Christianity,Kenya,36-45
c5d730f2-26c7-45d1-bdd7-9e835e8fbcc5,18-25,Male,Urban,Christianity,Kenya,18-25
fc6b8aea-b9bd-47c4-8714-fdfc0a6ab09e,26-35,Female,Urban,Christianity,Kazakhstan,26-35
17208452-02bc-4f80-8ecf-e9034b455e82,26-35,Female,Urban,Christianity,Kenya,26-35
ec141b8c-4721-472c-bcb3-fe7dc6425a8d,26-35,Male,Urban,I do not identify with any religious group or faith,Canada,26-35
fccea8e3-d00d-4aed-9898-12d86ee4da4d,26-35,Female,Urban,Christianity,Kenya,26-35
cfa82814-fb37-4910-9808-5beebba79eba,26-35,Male,Urban,Hinduism,India,26-35
be7c7ab6-e315-48a1-a04a-73ddc09fe0f7,46-55,Male,Urban,Christianity,Kenya,46-55
edbbcfae-682a-44aa-973a-865fa622f3e6,36-45,Female,Urban,Hinduism,India,36-45
25aca0ee-d5dc-4d09-bf51-18f5350f6e01,18-25,Female,Urban,I do not identify with any religious group or faith,India,18-25
f3dbcd31-c79a-4bfe-b5f0-cc20ef8ba955,36-45,Male,Urban,Hinduism,India,36-45
aa9d17b8-6286-4866-b77b-a33dda33f6bd,18-25,Female,Urban,Hinduism,India,18-25
3ae40fe5-05f8-40d8-a33d-c292864e0487,18-25,Male,Urban,Christianity,Kenya,18-25
bb5b9479-ff01-49cc-96f5-a9cfd100ed0d,18-25,Female,Urban,Christianity,Kenya,18-25
32732b04-62f6-474e-8be9-1b71052fef70,26-35,Male,Urban,Islam,Kenya,26-35
955e0c9d-a6cb-4ddb-ad84-095e8941d34c,18-25,Male,Urban,I do not identify with any religious group or faith,India,18-25
ad631463-20d4-41c0-bc11-8b5fa1e1b216,26-35,Male,Urban,Christianity,Kenya,26-35
ea1c25a6-cc6e-483d-b204-bb27f8a2a42b,18-25,Male,Urban,Christianity,Kenya,18-25
e3433267-78d3-47fb-bb1b-ecc0186e1b38,18-25,Male,Urban,Christianity,Kenya,18-25
73950a4d-406f-4bcc-b969-17be6e51dcec,26-35,Male,Urban,Islam,Egypt,26-35
d1d5eaa6-8fd3-44a7-afdf-36fccad7ed4e,18-25,Female,Urban,Christianity,Kenya,18-25
4543e7dc-d4f8-4144-a3b2-720f4b67e907,26-35,Female,Urban,Christianity,Kenya,26-35
d9615ea7-008d-4fc9-835a-b8d097ce6bff,26-35,Female,Urban,Christianity,Indonesia,26-35
ab7d1c2a-ebaf-40d2-b431-a58458d306c0,18-25,Female,Urban,I do not identify with any religious group or faith,Korea South,18-25
c54a9ba9-d5f2-4558-bbde-58080249e7b5,36-45,Male,Urban,I do not identify with any religious group or faith,Kazakhstan,36-45
aa496c10-11f0-4fb8-a873-7b757c9872cb,36-45,Male,Urban,Islam,Indonesia,36-45
ee237295-cb34-4fc2-a37f-8c495ec2e9da,18-25,Female,Urban,Christianity,Kenya,18-25
57ea6115-fc7a-4e9b-a4ef-f71c2825ba1e,18-25,Male,Rural,Christianity,Philippines,18-25
362b6ad1-20a0-4e78-ac75-e8a2adfffbc1,18-25,Female,Urban,Christianity,Kenya,18-25
a97a40fc-c4ba-4e1e-8be0-c1782d78923b,26-35,Female,Urban,Christianity,Kenya,26-35
ba772377-dcd0-4fb3-ad92-dafee53f3bd9,18-25,Female,Urban,Christianity,Kenya,18-25
7382db6a-f984-44c4-83c6-2ea3c9edf05b,18-25,Female,Urban,I do not identify with any religious group or faith,Israel,18-25
edfa8bfc-5579-40d1-9c21-32349971925c,26-35,Male,Urban,Christianity,United States,26-35
815728ad-a4dc-4520-b8b3-5c67eda25d76,18-25,Female,Rural,Islam,India,18-25
18d7f889-c616-45c9-846d-917a7ae2afe5,26-35,Female,Urban,Christianity,Kenya,26-35
7b2d9d84-7844-4185-8ffd-c9af2d1367cb,26-35,Female,Urban,Christianity,Kenya,26-35
9ba75a46-5b24-4d02-8075-b73faa761d43,18-25,Male,Rural,Christianity,Kenya,18-25
9c14fd4c-8e0e-4dd3-8676-8cb92e71dd4c,36-45,Female,Urban,Christianity,Kazakhstan,36-45
9b797188-7d46-4a54-b4fe-2457ab80032e,18-25,Male,Urban,Islam,Singapore,18-25
bdbd0d8f-fd0e-492c-b413-8895591e8899,26-35,Female,Rural,Judaism,Israel,26-35
91666811-bceb-420e-8c8a-b8b126e2f71a,26-35,Male,Urban,Christianity,Kenya,26-35
bd808d20-bf7e-4968-b189-433deadae67c,46-55,Female,Urban,I do not identify with any religious group or faith,Kenya,46-55
56184b6b-5aa5-4705-b3b4-71007a103cb2,18-25,Male,Urban,Hinduism,India,18-25
3e2e121e-0507-48fb-9ebd-150b301338cd,18-25,Male,Urban,Buddhism,Vietnam,18-25
b0c43c38-7aec-4f19-ac56-9b023e7985f3,18-25,Male,Urban,Christianity,Kenya,18-25
e0ed2db1-56ff-4a9c-a821-c54b244c25ff,36-45,Male,Urban,Christianity,Vietnam,36-45
4309b4de-d26e-44c5-a1be-75055ad0596a,18-25,Male,Urban,Christianity,Ukraine,18-25
0305cfe0-8429-4327-911c-c6ae9d936325,26-35,Female,Urban,Hinduism,India,26-35
30728237-1464-4623-848d-503d5f937e6a,26-35,Female,Rural,Islam,Tanzania,26-35
852642b1-8686-4f96-825c-1149ec1c009c,26-35,Male,Urban,Christianity,Kenya,26-35
7e4290be-5995-4a0b-ab07-43114ba9e939,26-35,Male,Urban,Islam,Kenya,26-35
f96e0a89-f53d-4b57-91b3-52ccf0af72ce,18-25,Male,Urban,Hinduism,India,18-25
603496a2-512f-452b-8c92-9d38730ff0a4,36-45,Male,Urban,Christianity,Kenya,36-45
8ae3e1ee-395d-4a9f-b701-6b4ea2d0d175,26-35,Male,Rural,Christianity,Russian Federation,26-35
34198b84-e189-43a5-bcd3-69b99e2d4c2e,18-25,Male,Urban,I do not identify with any religious group or faith,Korea South,18-25
e9c637c8-1f90-44e5-bd40-e9a1f78afa6e,36-45,Male,Urban,Christianity,Kenya,36-45
86e0d8ee-bcc4-49f6-9d5a-b45cee97a9db,26-35,Female,Urban,Christianity,Kenya,26-35
2d3c4ca2-fac1-4c12-9556-62e2f7a12eb1,18-25,Male,Urban,Christianity,Kenya,18-25
d03c1b9a-30fe-46ef-b5e4-4ca5186f2df3,26-35,Female,Urban,Christianity,Philippines,26-35
0d356251-63ff-40e2-b2f7-5d7234ff9e8f,36-45,Male,Urban,I do not identify with any religious group or faith,Bangladesh,36-45
be9ee9a7-befa-48a6-97eb-66e0f85489af,36-45,Male,Urban,Other religious group,India,36-45
37684749-7361-4c94-b47a-4c79439ba1ef,26-35,Male,Urban,Christianity,Kenya,26-35
c9d97de9-2054-4304-a341-7ed302acf44c,26-35,Female,Urban,Christianity,Kenya,26-35
467c43e6-4b55-4c8f-949e-f53efdb36423,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
a6a9a8f2-538c-485e-aa8f-d7d2ef724486,26-35,Male,Urban,Christianity,Kenya,26-35
ac18f4f2-b9a8-4bb1-918e-57639ae71da1,18-25,Female,Urban,Judaism,Israel,18-25
d4cc18c7-71b1-4e3a-bd76-da00c5088f2b,46-55,Female,Urban,I do not identify with any religious group or faith,Italy,46-55
6d08e8b1-ddad-4bac-91a7-352671e75d67,18-25,Male,Urban,Christianity,Kenya,18-25
67b8cb34-fadc-4ba3-b9c7-3c0ff646373c,26-35,Female,Urban,Hinduism,India,26-35
c43a6c49-7201-4cd7-9311-ca1c3a1c2ee8,18-25,Female,Urban,I do not identify with any religious group or faith,Israel,18-25
50ccb9e2-1d53-44c5-a84c-6692c7894cf6,56-65,Male,Urban,Hinduism,India,56-65
2cd5d712-734d-4566-919f-10768aa27f62,26-35,Male,Urban,Islam,Bangladesh,26-35
cade3403-b63c-41be-80bc-c46824635838,18-25,Female,Rural,Islam,India,18-25
52239423-e2fd-42aa-89ac-8c9d905b7c4f,18-25,Male,Urban,Islam,Indonesia,18-25
dabf23a9-220c-49f4-b830-34216b39bc56,46-55,Male,Urban,I do not identify with any religious group or faith,New Zealand,46-55
60b75b33-5a5b-4521-8e4f-d8583c75de46,18-25,Female,Urban,Islam,Indonesia,18-25
9219d0ad-e902-4881-b8c1-62b0999e92ee,36-45,Female,Urban,Christianity,Malaysia,36-45
9a4115b4-48c0-4694-a8e5-c8bcdd5a4481,18-25,Female,Urban,Islam,Bangladesh,18-25
1d8f9cfb-81fe-44b8-90d9-15fa992c09ef,26-35,Female,Urban,I do not identify with any religious group or faith,Finland,26-35
3bff9759-ab91-4ae2-a9dc-2d82aa090aa4,36-45,Female,Urban,I do not identify with any religious group or faith,India,36-45
886d587b-2ff2-4c8f-964e-502e768175b1,56-65,Male,Urban,Islam,Egypt,56-65
b8b4ea8e-867b-43a5-9cfa-13f861bee18b,26-35,Female,Urban,Christianity,Kenya,26-35
ff6e7ac2-7f24-44d6-aa57-be2c0fec0d2b,18-25,Male,Urban,Christianity,Kenya,18-25
6414ab89-6c2a-4b2e-8ba1-89ec60f0fb4c,46-55,Female,Urban,Buddhism,Thailand,46-55
2b0f0b48-1e1a-4400-921e-f0e3af5cd2aa,18-25,Male,Urban,Christianity,Kenya,18-25
d0f223c1-ab58-459a-9a14-3176ce58739a,65+,Male,Urban,Judaism,Israel,65+
b2de5661-6466-4da5-a6e1-321f503f0432,26-35,Male,Urban,Christianity,Kenya,26-35
bdb29548-0a33-4d81-8a20-850933019b28,26-35,Female,Urban,I do not identify with any religious group or faith,Costa Rica,26-35
8ab17df5-6c25-4e55-81b1-4c13411d7cea,36-45,Male,Urban,Islam,Indonesia,36-45
3a33b47d-cce0-4c53-93ce-e036cbe65b56,18-25,Male,Urban,Christianity,Kenya,18-25
b35e31d7-6425-42dd-885e-6d9d1e63a369,56-65,Female,Urban,Buddhism,Israel,56-65
d8e6c505-7f7d-4d60-a1a2-3fa3608e5a1b,26-35,Male,Rural,Christianity,Kenya,26-35
52cbd553-a23f-4497-8cfd-61e19f560a97,18-25,Female,Urban,I do not identify with any religious group or faith,China,18-25
ef2af95a-7735-47f3-9dd3-9a1e818b8ace,18-25,Female,Urban,Islam,India,18-25
ac9d8ff5-4a56-414b-8142-88bb03da0e54,18-25,Female,Urban,Hinduism,India,18-25
23a2dc3b-e965-40d5-ac62-f41c68e6405a,26-35,Male,Rural,I do not identify with any religious group or faith,Pakistan,26-35
43079fe6-37b4-4cee-b718-d8be9e581403,18-25,Male,Urban,Christianity,Kenya,18-25
3a5e7ce6-5b54-4889-81a4-b70d1782435f,18-25,Male,Urban,Christianity,Kenya,18-25
d3ff69de-80c9-497a-928e-9b3114873e0b,26-35,Male,Urban,I do not identify with any religious group or faith,Russian Federation,26-35
d8ece3e9-079d-445d-9117-2056a6e7a406,18-25,Female,Urban,I do not identify with any religious group or faith,China,18-25
1dae338b-46e9-4e94-8c0a-27ef9623c7d0,18-25,Male,Urban,Christianity,Kenya,18-25
2842b23e-e9eb-4461-b9f9-579417029f47,36-45,Female,Rural,I do not identify with any religious group or faith,Switzerland,36-45
a2efa1bc-56fb-4dc3-9065-c2adf28e9073,65+,Female,Urban,Judaism,Israel,65+
df34f7a8-55cc-426e-b64c-7c0643c84e24,18-25,Female,Urban,Christianity,Denmark,18-25
141b9c37-4dfd-4b74-8b16-7bcecc72c828,18-25,Female,Rural,Hinduism,India,18-25
72934bd9-94de-488c-99f7-b5fcae9f11e2,18-25,Male,Urban,Christianity,Kenya,18-25
cddea077-1381-4504-a4f5-f0f4605c82d9,36-45,Female,Urban,Islam,India,36-45
57dbf397-e323-42f6-a1bf-cf6774855ee1,26-35,Female,Urban,I do not identify with any religious group or faith,China,26-35
820883d4-549d-435e-ba1e-59310c7524db,26-35,Male,Urban,Hinduism,India,26-35
6447578d-13ab-49dc-95ed-666522166db7,18-25,Female,Urban,Islam,Kazakhstan,18-25
9776a45b-0781-4908-ae0b-ddd3f8717392,18-25,Female,Urban,Islam,Pakistan,18-25
951044a8-57b1-4b2c-b11b-8655d765c97d,26-35,Female,Urban,Hinduism,India,26-35
1f6b0708-5a87-4203-bb6e-279957d82cca,18-25,Female,Urban,I do not identify with any religious group or faith,China,18-25
45627e0f-7cad-40ba-acea-d0918d0c94eb,18-25,Female,Urban,Islam,Algeria,18-25
1b20e384-4097-4123-aae2-b321cc79a8db,18-25,Female,Urban,Islam,Morocco,18-25
02d7f57b-25da-44b4-acb4-96a7c6fed7ce,26-35,Male,Urban,Christianity,Kenya,26-35
410b7195-cfcd-4fc2-a6a5-ba0f488e861d,26-35,Female,Urban,Judaism,Israel,26-35
322c2b18-3490-4640-a1de-999e81ab5384,26-35,Female,Urban,I do not identify with any religious group or faith,Singapore,26-35
eab12621-7fb9-4c15-956c-6ea5dfcd305a,18-25,Female,Urban,I do not identify with any religious group or faith,Norway,18-25
ec64074a-7233-4328-addf-7f2ce0070da1,56-65,Male,Urban,Christianity,India,56-65
7ee9251b-8d81-424e-93ec-44f43bf084d9,18-25,Male,Urban,Hinduism,India,18-25
bbb727b6-2e54-4120-936b-0f2b1090a9bd,18-25,Female,Urban,I do not identify with any religious group or faith,United Kingdom,18-25
3c8a5f64-35af-41bb-93e3-e4111cf58127,26-35,Male,Urban,Islam,Kenya,26-35
6bcb3416-a286-4b84-8443-6f73dbab0bff,18-25,Male,Urban,Islam,Bangladesh,18-25
a404263c-ec6c-4cf7-9d46-c8b2cc60a49a,26-35,Male,Rural,Other religious group,India,26-35
51d9460f-96b5-4406-b181-29f3105af6ad,26-35,Female,Urban,Christianity,Kenya,26-35
7d627ed6-e848-4e36-a3e9-6baab3432167,18-25,Male,Rural,Hinduism,India,18-25
f7014fe8-e312-40c3-989a-3c996dd620d7,18-25,Male,Urban,Islam,Morocco,18-25
903a62c7-29cf-4ae1-8734-655f87723a7e,36-45,Female,Urban,Christianity,Kazakhstan,36-45
67379c13-deb2-49db-a81a-63a24fa5d5c0,36-45,Female,Urban,Christianity,Czech Republic,36-45
4ca234fe-19ff-4f15-8c66-e723af95ee7f,26-35,Male,Urban,Islam,Indonesia,26-35
d9c569f3-ab2a-462d-bb91-81e9d5efad7e,36-45,Female,Urban,Hinduism,India,36-45
3ccde624-fee4-40e2-b0bc-efbaa4fedcbc,18-25,Female,Urban,Hinduism,India,18-25
a645dba4-4418-4a6e-ab92-c3718a08aaa0,26-35,Female,Urban,I do not identify with any religious group or faith,Russian Federation,26-35
2b05b35b-d313-40aa-8003-62fc04b2f58e,36-45,Male,Urban,Hinduism,India,36-45
fa7dbe8d-8900-4e64-a870-f7eed02c7493,26-35,Female,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
a9747e5c-aa03-4f56-817b-e3b0aca4f90b,18-25,Female,Urban,I do not identify with any religious group or faith,China,18-25
8cdf3598-ad1b-421b-8895-dc387bf1b9dd,18-25,Female,Urban,Islam,United Kingdom,18-25
0cc2b88a-047f-4f61-8915-d05f97c790e4,26-35,Female,Urban,Christianity,Kenya,26-35
c5491c97-6125-4e82-8de4-dd6d882d0d47,26-35,Female,Urban,I do not identify with any religious group or faith,China,26-35
82481d7b-eaa8-4c17-811f-37668838e27e,36-45,Male,Urban,Hinduism,India,36-45
905f896d-3e41-41bb-ba7e-ade39738e1f1,36-45,Female,Urban,I do not identify with any religious group or faith,India,36-45
87c59b48-1ce0-4907-93fa-b25fc6dbc562,18-25,Female,Urban,Christianity,Kenya,18-25
e7111d18-ceb9-45b6-adcc-1ecfa30aad5a,26-35,Male,Urban,Islam,Germany,26-35
9faee98d-1272-44a2-8306-335023451f07,18-25,Male,Rural,Islam,Indonesia,18-25
f74a88dd-c08f-42ab-afa3-8cc9bda8ecb2,26-35,Male,Urban,I do not identify with any religious group or faith,India,26-35
28955341-82f8-444d-b371-b65f695cbcd9,18-25,Female,Urban,Christianity,India,18-25
04425b9c-55f1-428f-9eb4-cc452c7dd52e,26-35,Female,Urban,Christianity,Korea South,26-35
d79fa33b-0f42-49b5-8d48-fd38cf4c5e88,26-35,Male,Urban,Christianity,United Kingdom,26-35
b54dbce6-02c7-4437-a89c-3671bd2c786d,26-35,Female,Urban,Christianity,Kenya,26-35
dec62ddb-6ff1-471b-b770-1be5147d1e7e,18-25,Female,Urban,Buddhism,Malaysia,18-25
1640d05e-a457-4621-8a46-9a906b81251b,26-35,Male,Urban,Christianity,Ghana,26-35
ece09279-87cf-4420-a504-5bb94e560c49,36-45,Male,Urban,Islam,Pakistan,36-45
d5d5532f-e932-46c4-bbad-f6064d989a27,26-35,Female,Urban,Christianity,Kazakhstan,26-35
27f07200-22bc-4816-ba76-1c35589582e9,26-35,Male,Urban,Hinduism,India,26-35
379a7097-0f0e-43d9-a3e7-d186f534bd1d,26-35,Female,Urban,Buddhism,China,26-35
eb2fd7f1-c014-4bac-8bdb-4c25cda06f3d,18-25,Female,Urban,Christianity,Kenya,18-25
0b3fb90f-b0e2-4652-8120-c484d386f059,36-45,Female,Urban,Other religious group,Kazakhstan,36-45
f3e0043d-e549-4864-bb00-18b6b3cbd623,26-35,Male,Urban,I do not identify with any religious group or faith,India,26-35
5cecaa9e-0a35-41fe-9361-d70d48078cb4,26-35,Male,Urban,Christianity,Kenya,26-35
92789a81-9f4d-4677-9be0-87a4d01a6e13,46-55,Female,Urban,Hinduism,India,46-55
fd268941-2565-4ab0-aace-91ec76c312ec,26-35,Male,Urban,Islam,Morocco,26-35
0ddf542c-2bb8-43ea-81a3-4eab1d3b50c6,26-35,Female,Urban,I do not identify with any religious group or faith,China,26-35
1cde5c22-da0d-4c07-9f0a-21f0e5c3ced1,18-25,Female,Urban,Islam,Morocco,18-25
eba86f2d-eeef-47ac-92ad-6947de29def0,26-35,Male,Urban,Hinduism,India,26-35
134ea6bd-a09c-4f20-ac09-7a1335a04d21,36-45,Female,Urban,Christianity,Kenya,36-45
dac545a2-8916-4c11-a19f-cf4c8e640bd3,18-25,Female,Urban,Christianity,Kenya,18-25
cecd0f35-afc9-463f-868a-807148cb265e,26-35,Female,Urban,Christianity,Kenya,26-35
1fda5fb1-049c-4ae8-969d-6d3b28305d3e,26-35,Female,Urban,Christianity,Kenya,26-35
28fb2898-60c4-4b09-96cb-6eb3443fcfd9,46-55,Male,Urban,Hinduism,India,46-55
