country,gender,age_group,religion,environment
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,65+,I do not identify with any religious group or faith,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,36-45,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,46-55,,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,36-45,Judaism,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,36-45,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,18-25,,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,46-55,I do not identify with any religious group or faith,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,26-35,Judaism,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,18-25,Judaism,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Judaism,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,46-55,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,56-65,Judaism,Urban
Panama,Male,56-65,Judaism,Urban
Panama,Male,65+,Judaism,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,56-65,Judaism,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,36-45,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Female,46-55,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,Other religious group,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,36-45,Other religious group,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,36-45,,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,46-55,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Rural
Panama,Male,26-35,I do not identify with any religious group or faith,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Male,18-25,Christianity,Rural
Panama,Female,46-55,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Male,36-45,Christianity,Rural
Panama,Female,18-25,Christianity,Rural
Panama,Female,56-65,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,18-25,Christianity,Rural
Panama,Male,56-65,Christianity,Rural
Panama,Female,46-55,Christianity,Rural
Panama,Male,18-25,Christianity,Rural
Panama,Male,56-65,Christianity,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Female,56-65,Christianity,Rural
Panama,Male,46-55,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Female,65+,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,46-55,I do not identify with any religious group or faith,Urban
Panama,Male,56-65,,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,36-45,Judaism,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,18-25,Judaism,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,36-45,Judaism,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,Judaism,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,46-55,I do not identify with any religious group or faith,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,65+,Judaism,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Female,46-55,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,18-25,Judaism,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,56-65,I do not identify with any religious group or faith,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,56-65,Judaism,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,36-45,Judaism,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,26-35,,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,26-35,Christianity,Rural
Panama,Female,46-55,Christianity,Rural
Panama,Male,65+,Christianity,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,36-45,Christianity,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Male,65+,Christianity,Rural
Panama,Male,65+,Christianity,Rural
Panama,Female,56-65,Christianity,Rural
Panama,Female,46-55,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,36-45,Other religious group,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,65+,I do not identify with any religious group or faith,Urban
Panama,Female,56-65,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,36-45,Christianity,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Female,56-65,Christianity,Rural
Panama,Male,18-25,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Female,46-55,Christianity,Rural
Panama,Male,65+,Christianity,Rural
Panama,Male,36-45,Christianity,Rural
Panama,Female,36-45,I do not identify with any religious group or faith,Rural
Panama,Male,18-25,Christianity,Rural
Panama,Female,36-45,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,65+,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,46-55,Christianity,Rural
Panama,Male,26-35,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,36-45,Judaism,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Female,46-55,Christianity,Rural
Panama,Male,46-55,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Male,36-45,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Female,46-55,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Female,56-65,Christianity,Rural
Panama,Male,26-35,Christianity,Rural
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Male,26-35,Christianity,Rural
Panama,Male,18-25,I do not identify with any religious group or faith,Rural
Panama,Female,46-55,Christianity,Rural
Panama,Male,18-25,Christianity,Rural
Panama,Female,65+,Christianity,Rural
Panama,Male,56-65,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Female,26-35,Christianity,Rural
Panama,Female,18-25,Christianity,Rural
Panama,Male,46-55,Christianity,Rural
Panama,Female,46-55,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,56-65,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Male,26-35,,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,18-25,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,46-55,Christianity,Urban
Panama,Male,56-65,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Male,65+,Christianity,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,65+,Christianity,Urban
Panama,Female,56-65,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,26-35,Other religious group,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,65+,Other religious group,Urban
Panama,Male,65+,Christianity,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,46-55,Christianity,Urban
Panama,Female,46-55,,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,56-65,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,Other religious group,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Female,26-35,,Urban
Panama,Male,56-65,Christianity,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,36-45,Christianity,Urban
Panama,Female,36-45,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,Christianity,Urban
Panama,Female,18-25,Judaism,Urban
Panama,Female,26-35,,Urban
Panama,Male,36-45,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,26-35,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Christianity,Urban
Panama,Male,46-55,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,18-25,,Urban
Panama,Female,36-45,Judaism,Urban
Panama,Male,18-25,,Urban
Panama,Female,26-35,Christianity,Urban
Panama,Male,36-45,Other religious group,Urban
Panama,Female,18-25,I do not identify with any religious group or faith,Urban
Panama,Female,26-35,,Urban
Panama,Female,26-35,I do not identify with any religious group or faith,Urban
Panama,Female,36-45,Christianity,Urban
Panama,Male,36-45,Other religious group,Urban
Panama,Male,46-55,Other religious group,Urban
Panama,Female,18-25,Judaism,Urban
Panama,Female,46-55,Judaism,Urban
Panama,Female,56-65,Judaism,Urban
Panama,Male,18-25,I do not identify with any religious group or faith,Urban
Panama,Male,18-25,Judaism,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Male,26-35,,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Female,26-35,,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Male,46-55,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Male,36-45,,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Male,46-55,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Female,18-25,,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Female,18-25,,Urban
Paraguay,Male,46-55,,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,46-55,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,26-35,,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Male,18-25,Other religious group,Urban
Paraguay,Male,26-35,,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Female,46-55,Christianity,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Female,36-45,,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,46-55,,Urban
Paraguay,Male,18-25,,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Female,65+,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Male,46-55,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Male,26-35,,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Female,18-25,,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Male,18-25,,Urban
Paraguay,Male,18-25,,Urban
Paraguay,Female,18-25,,Urban
Paraguay,Male,18-25,,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Female,18-25,,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Male,26-35,Christianity,Urban
Paraguay,Male,56-65,Christianity,Urban
Paraguay,Female,46-55,Christianity,Urban
Paraguay,Female,36-45,,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,56-65,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,26-35,,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,18-25,,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Female,36-45,Christianity,Urban
Paraguay,Male,46-55,Christianity,Urban
Paraguay,Male,26-35,,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Male,65+,Christianity,Urban
Paraguay,Female,26-35,,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,46-55,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,26-35,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Male,26-35,,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Male,18-25,Christianity,Urban
Paraguay,Male,36-45,,Urban
Paraguay,Male,46-55,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Male,46-55,Christianity,Urban
Paraguay,Male,36-45,Christianity,Urban
Paraguay,Female,56-65,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
Paraguay,Female,18-25,Christianity,Urban
